# Inbreeding coefficients
# Orig ID	Renum ID	f_x
448	386	0.2919921875
447	387	0.284301757812
446	388	0.148773193359
449	389	0.220245361328
450	390	0.226654052734
452	391	0.232894897461
451	392	0.247177124023
453	393	0.323106765747
455	395	0.21563154459
456	396	0.21563154459
457	397	0.21563154459
458	398	0.21563154459
459	399	0.21563154459
460	400	0.21563154459
1501	1432	0.213075080886
462	402	0.237724304199
463	403	0.212768554688
465	404	0.351252675056
468	405	0.228515625
467	406	0.269874572754
469	407	0.279296875
466	408	0.262542724609
464	409	0.264391601086
473	410	0.130859375
474	411	0.234375
472	412	0.198806762695
471	413	0.215130090714
470	414	0.29772144556
479	415	0.3685131073
478	416	0.368157148361
477	417	0.235137939453
481	418	0.253129005432
480	419	0.299550294876
476	420	0.261898964643
487	422	0.228515625
485	423	0.217224121094
488	424	0.201049804688
484	425	0.197479248047
483	426	0.232780456543
482	427	0.242516934872
475	428	0.261830002069
489	429	0.261830002069
490	430	0.261830002069
491	431	0.261830002069
492	432	0.261830002069
493	433	0.261830002069
494	434	0.261830002069
495	435	0.261830002069
496	436	0.382182300091
497	437	0.382182300091
498	438	0.382182300091
499	439	0.382182300091
500	440	0.382182300091
504	442	0.239818572998
503	443	0.316742658615
505	444	0.390105247498
502	445	0.344654232264
506	446	0.212768554688
508	448	0.212768554688
509	449	0.212768554688
510	450	0.212768554688
511	451	0.212768554688
512	452	0.234306782484
513	453	0.234306782484
515	455	0.234306782484
516	456	0.212768554688
523	457	0.228515625
522	458	0.272735595703
521	459	0.265704154968
520	460	0.222854375839
524	461	0.305088043213
519	462	0.291757911444
518	463	0.21863040328
527	464	0.267150878906
528	465	0.245814323425
535	466	0.366938710213
534	467	0.221817135811
537	468	0.361152589321
628	561	0.208579774946
538	471	0.484719801694
539	472	0.484719801694
540	473	0.484719801694
541	474	0.484719801694
542	475	0.234306782484
544	477	0.407669067383
545	478	0.407669067383
546	479	0.351252675056
549	480	0.421630859375
548	481	0.184484958649
552	482	0.268425941467
551	483	0.280247479677
550	484	0.298548668623
547	485	0.268269270658
553	486	0.268269270658
554	487	0.268269270658
555	488	0.268269270658
556	489	0.268269270658
557	490	0.268269270658
558	491	0.268269270658
560	493	0.268269270658
561	494	0.268269270658
562	495	0.268269270658
563	496	0.268269270658
566	497	0.201049804688
565	498	0.159618377686
564	499	0.247797966003
567	500	0.247797966003
568	501	0.247797966003
569	502	0.247797966003
1520	1449	0.386795789003
572	504	0.213737487793
573	505	0.351252675056
571	506	0.377880334854
574	507	0.377880334854
575	508	0.377880334854
1521	1450	0.316742658615
577	510	0.377880334854
578	511	0.377880334854
579	512	0.377880334854
581	513	0.280615329742
580	514	0.258954703808
582	515	0.258954703808
583	516	0.258954703808
584	517	0.258954703808
585	518	0.258954703808
590	520	0.191313743591
592	521	0.252723693848
591	522	0.238447189331
588	524	0.273613214493
594	525	0.265973567963
593	526	0.217832446098
587	527	0.234440690838
595	528	0.234440690838
630	563	0.208579774946
597	530	0.234440690838
598	531	0.234440690838
599	532	0.234440690838
600	533	0.234440690838
601	534	0.234440690838
602	535	0.234440690838
605	536	0.28232653439
606	537	0.366938710213
604	538	0.32266125828
609	539	0.234710693359
608	540	0.195117413998
607	541	0.266883134842
603	542	0.216237291694
610	543	0.216237291694
611	544	0.216237291694
612	545	0.216237291694
613	546	0.216237291694
614	547	0.216237291694
618	548	0.130859375
617	549	0.212768554688
620	550	0.218780517578
619	551	0.234094500542
616	552	0.206955909729
625	553	0.240257263184
626	554	0.237976074219
1727	1655	0.228515625
622	556	0.341651916504
627	557	0.227676391602
623	558	0.277543067932
621	559	0.359764695168
615	560	0.208579774946
629	562	0.208579774946
631	564	0.208579774946
632	565	0.208579774946
904	837	0.25
634	567	0.208579774946
635	568	0.208579774946
637	569	0.195117413998
639	570	0.246630430222
640	571	0.270296573639
638	572	0.309615209699
636	573	0.291738774627
641	574	0.291738774627
1532	1461	0.293434858322
643	576	0.291738774627
644	577	0.291738774627
645	578	0.291738774627
646	579	0.291738774627
647	580	0.291738774627
648	581	0.291738774627
649	582	0.291738774627
650	583	0.291738774627
651	584	0.291738774627
652	585	0.291738774627
653	586	0.291738774627
654	587	0.291738774627
655	588	0.291738774627
656	589	0.291738774627
657	590	0.291738774627
659	592	0.291738774627
660	593	0.291738774627
661	594	0.291738774627
662	595	0.291738774627
663	596	0.291738774627
664	597	0.291738774627
665	598	0.291738774627
666	599	0.291738774627
667	600	0.291738774627
668	601	0.291738774627
670	603	0.291738774627
674	604	0.213737487793
673	605	0.377880334854
677	606	0.314039587975
676	607	0.380994260311
675	608	0.342126220465
672	609	0.348256300204
671	610	0.346620776691
678	611	0.346620776691
679	612	0.346620776691
682	615	0.346620776691
683	616	0.346620776691
684	617	0.346620776691
685	618	0.346620776691
686	619	0.346620776691
687	620	0.346620776691
688	621	0.346620776691
689	622	0.346620776691
690	623	0.346620776691
691	624	0.346620776691
694	625	0.280247479677
693	626	0.236528787762
692	627	0.308629696257
695	628	0.308629696257
697	630	0.308629696257
702	631	0.353388309479
701	632	0.28232653439
700	633	0.385879978538
699	634	0.24176466465
705	635	0.300610303879
704	636	0.305462628603
706	637	0.322791278362
703	638	0.346655951813
698	639	0.300568144536
707	640	0.24176466465
708	641	0.24176466465
709	642	0.24176466465
710	643	0.293626107275
711	644	0.293626107275
712	645	0.385879978538
713	646	0.385879978538
717	647	0.3046875
718	648	0.137756347656
716	649	0.229049682617
715	650	0.189589500427
721	651	0.237060546875
720	652	0.229270935059
723	653	0.314039587975
722	654	0.277545690536
719	655	0.195509016514
714	656	0.225099921227
724	657	0.225099921227
725	658	0.225099921227
1546	1475	0.261833310127
727	660	0.225099921227
728	661	0.225099921227
729	662	0.225099921227
730	663	0.225099921227
733	664	0.2919921875
731	666	0.391375541687
734	667	0.391375541687
735	668	0.391375541687
736	669	0.391375541687
737	670	0.391375541687
738	671	0.391375541687
739	672	0.391375541687
740	673	0.391375541687
741	674	0.34785848856
1731	1659	0.228515625
743	676	0.34785848856
744	677	0.34785848856
745	678	0.34785848856
750	679	0.203125
752	680	0.0
2919	2844	0.248448922808
749	682	0.25390625
748	683	0.455078125
747	684	0.1904296875
746	685	0.458984375
753	686	0.458984375
758	687	0.293248176575
757	688	0.326908886433
756	689	0.324547171593
755	690	0.265437319875
761	691	0.301773548126
760	692	0.275604724884
763	693	0.236282348633
762	694	0.226907342672
759	695	0.270107202232
754	696	0.251130567631
764	697	0.251130567631
765	698	0.251130567631
766	699	0.251130567631
767	700	0.251130567631
1553	1482	0.261833310127
769	702	0.251130567631
774	703	0.265473604202
773	704	0.309282183647
772	705	0.337280005217
771	706	0.220027229749
770	707	0.263097234652
775	708	0.263097234652
776	709	0.263097234652
777	710	0.263097234652
778	711	0.263097234652
779	712	0.263097234652
781	713	0.314039587975
780	714	0.236016325653
782	715	0.236016325653
783	716	0.236016325653
784	717	0.236016325653
785	718	0.236016325653
786	719	0.236016325653
787	720	0.280247479677
788	721	0.280247479677
789	722	0.280247479677
790	723	0.280247479677
791	724	0.280247479677
792	725	0.280247479677
793	726	0.280247479677
795	728	0.280247479677
796	729	0.280247479677
797	730	0.280247479677
798	731	0.280247479677
799	732	0.280247479677
800	733	0.280247479677
801	734	0.280247479677
802	735	0.280247479677
803	736	0.280247479677
804	737	0.280247479677
805	738	0.280247479677
806	739	0.280247479677
807	740	0.280247479677
808	741	0.280247479677
810	743	0.280247479677
811	744	0.280247479677
812	745	0.280247479677
813	746	0.280247479677
814	747	0.280247479677
815	748	0.280247479677
816	749	0.280247479677
817	750	0.280247479677
818	751	0.280247479677
819	752	0.280247479677
821	753	0.325278684497
825	754	0.244140625
824	755	0.239818572998
823	756	0.317998886108
822	757	0.315038062632
820	758	0.372468980029
1460	1389	0.273674368858
827	760	0.372468980029
828	761	0.372468980029
829	762	0.372468980029
832	763	0.280247479677
831	764	0.197360545397
830	765	0.298101432621
833	766	0.298101432621
834	767	0.218298405409
835	768	0.218298405409
836	769	0.218298405409
837	770	0.218298405409
838	771	0.218298405409
839	772	0.218298405409
1561	1494	0.225099921227
841	774	0.410749092698
842	775	0.410749092698
843	776	0.410749092698
845	778	0.410749092698
846	779	0.410749092698
847	780	0.410749092698
848	781	0.410749092698
849	782	0.410749092698
850	783	0.410749092698
851	784	0.410749092698
852	785	0.410749092698
853	786	0.410749092698
854	787	0.410749092698
855	788	0.410749092698
856	789	0.410749092698
857	790	0.410749092698
858	791	0.410749092698
859	792	0.410749092698
860	793	0.410749092698
861	794	0.410749092698
1735	1663	0.299550294876
863	796	0.410749092698
864	797	0.410749092698
865	798	0.410749092698
866	799	0.410749092698
868	800	0.18300151825
870	801	0.190118312836
871	802	0.175706863403
867	804	0.260877791792
872	805	0.260877791792
873	806	0.260877791792
874	807	0.260877791792
875	808	0.260877791792
876	809	0.260877791792
877	810	0.260877791792
878	811	0.260877791792
879	812	0.260877791792
880	813	0.260877791792
881	814	0.260877791792
882	815	0.260877791792
883	816	0.260877791792
886	817	0.309305947274
885	818	0.2567739347
889	819	0.305462628603
892	820	0.305088043213
893	821	0.366938710213
891	822	0.283207267523
890	823	0.310338482261
888	824	0.342074440792
887	825	0.284637762234
884	826	0.301150653278
894	827	0.301150653278
895	828	0.301150653278
896	829	0.301150653278
897	830	0.301150653278
898	831	0.301150653278
900	833	0.25
901	834	0.25
902	835	0.25
903	836	0.25
1724	1652	0.244456410408
905	838	0.25
906	839	0.25
907	840	0.25
908	841	0.0
912	843	0.137756347656
911	844	0.293251037598
910	845	0.302551746368
913	846	0.302551746368
914	847	0.302551746368
916	849	0.302551746368
917	850	0.302551746368
1578	1507	0.292977891862
919	852	0.351252675056
921	854	0.351252675056
924	855	0.262542724609
925	856	0.331423297524
923	857	0.242769129574
922	858	0.223979353905
926	859	0.223979353905
927	860	0.223979353905
928	861	0.223979353905
930	863	0.223979353905
931	864	0.223979353905
933	865	0.286641895771
932	866	0.372309431434
934	867	0.372309431434
935	868	0.372309431434
936	869	0.372309431434
937	870	0.372309431434
938	871	0.372309431434
939	872	0.372309431434
940	873	0.372309431434
946	874	0.154296875
947	875	0.377151489258
945	876	0.133972167969
944	877	0.237854003906
943	878	0.224121332169
948	880	0.263781569898
949	882	0.307961139828
951	884	0.307961139828
952	885	0.307961139828
953	886	0.307961139828
956	887	0.236298680305
955	888	0.0
959	889	0.340751990676
962	890	0.311455249786
963	891	0.314039587975
961	892	0.386795789003
960	893	0.297152400017
958	894	0.308538457379
965	895	0.298548668623
964	896	0.201085105538
957	897	0.255154380109
954	898	0.118056753301
967	899	0.271416664124
972	900	0.0
973	901	0.107421875
971	902	0.1181640625
970	903	0.152519226074
969	904	0.261833310127
968	905	0.283931240439
966	906	0.226099908352
974	907	0.226099908352
975	908	0.226099908352
976	909	0.226099908352
977	910	0.226099908352
978	911	0.226099908352
979	912	0.226099908352
981	914	0.248178482056
982	915	0.248178482056
984	917	0.248178482056
986	919	0.248178482056
988	921	0.248178482056
989	922	0.237724304199
990	923	0.237724304199
991	924	0.237724304199
992	925	0.237724304199
993	926	0.237724304199
994	927	0.237724304199
995	928	0.237724304199
996	929	0.218269348145
997	930	0.218269348145
999	932	0.323106765747
2961	2886	0.293673278815
1001	934	0.323106765747
1002	935	0.323106765747
1003	936	0.323106765747
1004	937	0.323106765747
1005	938	0.323106765747
1007	940	0.323106765747
1008	941	0.323106765747
1009	942	0.323106765747
1011	944	0.323106765747
1012	945	0.323106765747
1013	946	0.323106765747
1014	947	0.323106765747
1016	949	0.323106765747
1017	950	0.323106765747
1019	952	0.323106765747
1020	953	0.323106765747
1021	954	0.323106765747
1022	955	0.323106765747
1023	956	0.323106765747
1024	957	0.323106765747
1025	958	0.323106765747
1026	959	0.323106765747
1027	960	0.323106765747
1436	1365	0.225835293531
1029	962	0.237724304199
1031	964	0.237724304199
1032	965	0.237724304199
1033	966	0.237724304199
1034	967	0.237724304199
1035	968	0.237724304199
1036	969	0.237724304199
1037	970	0.275447845459
1593	1527	0.214491647552
1040	973	0.29246711731
1041	974	0.29246711731
1042	975	0.29246711731
1043	976	0.237060546875
1044	977	0.2672290802
1045	978	0.2672290802
1046	979	0.2672290802
1047	980	0.2672290802
1048	981	0.2672290802
1049	982	0.2672290802
1050	983	0.2672290802
1051	984	0.2672290802
1052	985	0.2672290802
1053	986	0.2672290802
1054	987	0.2672290802
1055	988	0.2672290802
1056	989	0.2672290802
1057	990	0.2672290802
1059	991	0.243835449219
1058	992	0.426284790039
1060	993	0.294836997986
1061	994	0.294836997986
1062	995	0.294836997986
1063	996	0.294836997986
1064	997	0.294836997986
1065	998	0.294836997986
1066	999	0.294836997986
1067	1000	0.294836997986
1068	1001	0.294836997986
1069	1002	0.294836997986
1070	1003	0.212387084961
1071	1004	0.212387084961
1072	1005	0.212387084961
1073	1006	0.212387084961
1074	1007	0.212387084961
1075	1008	0.306350708008
1076	1009	0.306350708008
1077	1010	0.306350708008
1078	1011	0.306350708008
1079	1012	0.306350708008
1080	1013	0.306350708008
1081	1014	0.216491699219
1082	1015	0.259368896484
1083	1016	0.265670776367
1084	1017	0.339876174927
1086	1019	0.339876174927
1088	1020	0.247177124023
1087	1021	0.275825500488
1089	1022	0.146909803152
1090	1023	0.146909803152
1091	1024	0.146909803152
1609	1536	0.368157148361
1093	1026	0.146909803152
1094	1027	0.146909803152
1098	1028	0.249389648438
1097	1029	0.218569278717
1096	1030	0.242732137442
1095	1031	0.234820142388
1100	1032	0.18957388401
1099	1033	0.211745083332
1101	1034	0.211745083332
1102	1035	0.211745083332
1103	1036	0.211745083332
1104	1037	0.211745083332
1105	1038	0.261833310127
1106	1039	0.193943142891
1107	1040	0.193943142891
1109	1042	0.193943142891
1614	1539	0.238801956177
1113	1044	0.240257263184
1112	1045	0.234880536795
1111	1046	0.250568859279
1114	1047	0.250568859279
1115	1048	0.250568859279
1116	1049	0.250568859279
1117	1050	0.250568859279
1118	1051	0.250568859279
1119	1052	0.250568859279
1120	1053	0.250568859279
1125	1056	0.0
1123	1057	0.0
1128	1058	0.25
1132	1059	0.256433486938
1131	1060	0.219757080078
1133	1061	0.268425941467
1130	1062	0.260066330433
1135	1063	0.317998886108
1134	1064	0.315038062632
1129	1065	0.276301909238
1136	1066	0.276301909238
1137	1067	0.276301909238
1138	1068	0.276301909238
1139	1069	0.276301909238
1140	1070	0.276301909238
1141	1071	0.248111793771
1142	1072	0.248111793771
1143	1073	0.248111793771
1144	1074	0.248111793771
1145	1075	0.248111793771
1146	1076	0.248111793771
1147	1077	0.248111793771
1148	1078	0.248111793771
1150	1079	0.342126220465
1151	1080	0.286375988275
1149	1081	0.317437775899
1153	1082	0.220038533211
1155	1083	0.266883134842
1156	1084	0.175779163837
1154	1085	0.275091543794
1152	1086	0.235269340687
1157	1087	0.235269340687
1158	1088	0.235269340687
1160	1090	0.235269340687
1161	1091	0.235269340687
1164	1092	0.265473604202
1165	1093	0.302950739861
1163	1094	0.336435839534
1162	1095	0.228242378682
1166	1096	0.228242378682
1167	1097	0.228242378682
1168	1098	0.228242378682
1169	1099	0.228242378682
1170	1100	0.228242378682
1172	1102	0.228242378682
1177	1103	0.245610237122
1176	1104	0.223163604736
1175	1105	0.211939573288
1174	1106	0.221741495654
1173	1107	0.288442208432
1178	1108	0.288442208432
1179	1109	0.288442208432
1180	1110	0.288442208432
1181	1111	0.288442208432
1182	1112	0.288442208432
1185	1113	0.205999135971
1183	1114	0.260877791792
1186	1115	0.260877791792
1187	1116	0.260877791792
1189	1117	0.358531035483
1192	1118	0.18300151825
1191	1119	0.266298025846
1190	1120	0.219778642058
1188	1121	0.350413153879
1193	1122	0.350413153879
1194	1123	0.350413153879
1195	1124	0.350413153879
1196	1125	0.350413153879
1197	1126	0.350413153879
1198	1127	0.350413153879
1199	1128	0.155944824219
1200	1129	0.155944824219
1201	1130	0.155944824219
2995	2919	0.28232653439
1203	1132	0.155944824219
1204	1133	0.155944824219
1205	1134	0.2587890625
1206	1135	0.2587890625
1208	1137	0.2587890625
1209	1138	0.2587890625
1210	1139	0.155944824219
1211	1140	0.155944824219
1213	1142	0.155944824219
2997	2921	0.234880536795
1215	1144	0.254484176636
1217	1146	0.254484176636
1218	1147	0.254484176636
1219	1148	0.332931518555
1220	1149	0.332931518555
1221	1150	0.332931518555
1222	1151	0.332931518555
1223	1152	0.332931518555
1224	1153	0.332931518555
1225	1154	0.332931518555
1226	1155	0.332931518555
1227	1156	0.125
1228	1157	0.125
1229	1158	0.125
1230	1159	0.218569278717
1497	1426	0.280482050031
1232	1161	0.218569278717
1233	1162	0.218569278717
1234	1163	0.218569278717
1235	1164	0.218569278717
1236	1165	0.218569278717
1239	1167	0.21142578125
1238	1168	0.3154296875
1240	1169	0.3154296875
1241	1170	0.3154296875
1243	1172	0.3154296875
1246	1173	0.238447189331
1245	1174	0.193595916033
1248	1175	0.19290176034
1249	1176	0.223163604736
1247	1177	0.231070315465
1244	1178	0.251630825456
1250	1179	0.251630825456
1251	1180	0.251630825456
1252	1181	0.251630825456
1253	1182	0.251630825456
1254	1183	0.251630825456
1258	1184	0.291004180908
1257	1185	0.220964431763
1256	1186	0.0927422344685
1259	1187	0.239065676928
1255	1188	0.163692532573
1260	1189	0.163692532573
1261	1190	0.163692532573
1263	1191	0.276222802699
1265	1192	0.223163604736
1264	1193	0.230440720916
1262	1194	0.249850542285
1266	1195	0.249850542285
1267	1196	0.249850542285
1268	1197	0.249850542285
1269	1198	0.249850542285
1270	1199	0.249850542285
1271	1200	0.249850542285
1272	1201	0.249850542285
1273	1202	0.249850542285
1274	1203	0.25
1275	1204	0.25
1276	1205	0.25
1277	1206	0.0
1278	1207	0.277603149414
1279	1208	0.277603149414
1280	1209	0.277603149414
1281	1212	0.254877677187
1284	1213	0.254877677187
1287	1214	0.386795789003
1286	1215	0.230754401535
1749	1677	0.21563154459
1285	1217	0.279279921204
1289	1218	0.279279921204
1290	1219	0.279279921204
1291	1220	0.279279921204
1292	1221	0.279279921204
1293	1222	0.279279921204
1296	1223	0.18300151825
1297	1224	0.21349811554
1295	1225	0.234307572246
1298	1226	0.346655951813
1294	1227	0.231596557423
1299	1228	0.231596557423
1301	1229	0.351501464844
1300	1230	0.389075368643
1303	1232	0.389075368643
1304	1233	0.389075368643
1306	1235	0.389075368643
1307	1236	0.389075368643
1308	1237	0.389075368643
1309	1238	0.389075368643
1310	1239	0.389075368643
1311	1240	0.389075368643
1312	1241	0.389075368643
1443	1372	0.198635876179
1314	1243	0.389075368643
1315	1244	0.389075368643
1316	1245	0.389075368643
1317	1246	0.389075368643
1318	1247	0.389075368643
1319	1248	0.389075368643
1320	1249	0.389075368643
1322	1251	0.389075368643
1324	1253	0.389075368643
1325	1254	0.389075368643
1326	1255	0.389075368643
1327	1256	0.389075368643
1328	1257	0.389075368643
1329	1258	0.389075368643
1330	1259	0.389075368643
1333	1260	0.244456410408
1335	1261	0.229270935059
1336	1262	0.291519522667
1334	1263	0.20124745369
1332	1264	0.270725831389
1338	1265	0.248935848475
1337	1266	0.231166154146
1331	1267	0.276110260747
1339	1268	0.276110260747
1341	1270	0.276110260747
1342	1271	0.276110260747
2846	2770	0.278364365688
1344	1273	0.276110260747
1345	1274	0.276110260747
1346	1275	0.276110260747
1347	1276	0.276110260747
1348	1277	0.276110260747
1350	1278	0.264391601086
1352	1279	0.235137939453
1351	1280	0.351493865252
1349	1281	0.288279931992
1353	1282	0.288279931992
1354	1283	0.288279931992
1355	1284	0.288279931992
1356	1285	0.288279931992
1357	1286	0.288279931992
1359	1287	0.293969154358
1361	1288	0.315519973636
2300	2225	0.415552494116
1360	1290	0.286271639168
1358	1291	0.2886885833
1363	1292	0.2886885833
1364	1293	0.237031817436
1365	1294	0.237031817436
1366	1295	0.237031817436
1367	1296	0.237031817436
1368	1297	0.237031817436
1370	1299	0.237031817436
1371	1300	0.237031817436
